보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태
신암5동-0062,1,대구광역시 동구 동북로73길 3-10,대구광역시 동구 신암동 134-191,35.889838,128.628766,,건축물
신암5동-0063,1,대구광역시 동구 동북로73길 1-13,대구광역시 동구 신암동 134-231,35.88984,128.628467,,건축물
신암5동-0064,1,대구광역시 동구 동북로73길 1-9,대구광역시 동구 신암동 134-285,35.889596,128.628554,,건축물
신암5동-0065,1,대구광역시 동구 동북로73길 1-6,대구광역시 동구 신암동 134-188,35.889522,128.628819,,한전주
신암5동-0066,1,대구광역시 동구 동북로 365,대구광역시 동구 신암동 134-184,35.889135,128.628794,,한전주
신암5동-0067,1,대구광역시 동구 동북로75길 1-1,대구광역시 동구 신암동 130-79,35.888626,128.629543,,한전주
신암5동-0068,1,대구광역시 동구 동북로75길 5,대구광역시 동구 신암동 130-140,35.888696,128.630053,,한전주
신암5동-0069,1,대구광역시 동구 동북로81길 59,대구광역시 동구 신암동 130-84,35.888352,128.630272,,한전주
신암5동-0070,1,대구광역시 동구 동북로81길 53,대구광역시 동구 신암동 130-19,35.888206,128.630658,,한전주
신암5동-0071,1,대구광역시 동구 동북로81길 51,대구광역시 동구 신암동 130-18,35.88816,128.630791,,한전주
신암5동-0072,1,대구광역시 동구 동북로77길 10,대구광역시 동구 신암동 131-13,35.887945,128.630634,,한전주
신암5동-0073,1,대구광역시 동구 동북로 385,대구광역시 동구 신암동 132-9,35.887774,128.630511,,건축물
신암5동-0074,1,대구광역시 동구 동북로81길 25-37,대구광역시 동구 신암동 132-11,35.887754,128.630832,,건축물
신암5동-0075,1,대구광역시 동구 동북로81길 25-16,대구광역시 동구 신암동 129-80,35.887907,128.631021,,한전주
신암5동-0076,1,,대구광역시 동구 신암동 126-4,35.887753,128.63102,,한전주
신암5동-0077,1,대구광역시 동구 동북로81길 25-23,대구광역시 동구 신암동 126-9,35.887689,128.631297,,한전주
신암5동-0078,1,대구광역시 동구 동북로81길 25-10,대구광역시 동구 신암동 129-133,35.887814,128.631442,,건축물
신암5동-0079,1,대구광역시 동구 동북로81길 25-19,대구광역시 동구 신암동 126-11,35.887599,128.631285,,건축물
신암5동-0080,1,대구광역시 동구 동북로81길 25-15,대구광역시 동구 신암동 126-14,35.88758,128.631362,,건축물
신암5동-0081,1,대구광역시 동구 동북로81길 25,대구광역시 동구 신암동 126-49,35.887506,128.631683,,한전주
신암5동-0082,1,대구광역시 동구 동북로81길 27,대구광역시 동구 신암동 129-144,35.887651,128.631651,,한전주
신암5동-0083,1,대구광역시 동구 동북로81길 31,대구광역시 동구 신암동 129-140,35.887759,128.631585,,한전주
신암5동-0084,1,,대구광역시 동구 신암동 129-140,35.887759,128.631585,,건축물
신암5동-0085,1,대구광역시 동구 동북로81길 39,대구광역시 동구 신암동 129-247,35.88786,128.631243,,한전주
신암5동-0086,1,대구광역시 동구 동북로81길 45,대구광역시 동구 신암동 130-8,35.88806,128.631023,,한전주
신암5동-0087,1,대구광역시 동구 동북로81길 46-1,대구광역시 동구 신암동 130-97,35.888383,128.631191,,건축물
신암5동-0088,1,대구광역시 동구 동북로75길 10,대구광역시 동구 신암동 130-49,35.888694,128.630463,,한전주
신암5동-0089,1,대구광역시 동구 동북로75길 12,대구광역시 동구 신암동 130-58,35.888737,128.630707,,한전주
신암5동-0090,1,"대구광역시 동구 동북로75길 12-3,12-7,12-5",대구광역시 동구 신암동 130-65,35.888728,128.630862,,건축물
신암5동-0091,1,대구광역시 동구 동북로75길 14-8,대구광역시 동구 신암동 130-40,35.888582,128.631104,,건축물
신암5동-0092,1,대구광역시 동구 동북로75길 14-5,대구광역시 동구 신암동 130-66,35.88869,128.631194,,건축물
신암5동-0093,1,대구광역시 동구 동북로75길 14,대구광역시 동구 신암동 130-64,35.888826,128.630962,,건축물
신암5동-0094,1,대구광역시 동구 동북로75길 18,대구광역시 동구 신암동 134-279,35.888933,128.631218,,한전주
신암5동-0095,1,대구광역시 동구 동북로75길 22-16,대구광역시 동구 신암동 130-46,35.888833,128.631372,,한전주
신암5동-0096,1,대구광역시 동구 동북로75길 22-16,대구광역시 동구 신암동 130-46,35.888833,128.631372,,한전주
신암5동-0097,1,대구광역시 동구 동북로77길 31-3,대구광역시 동구 신암동 130-15,35.88848,128.63158,,건축물
신암5동-0098,1,대구광역시 동구 동북로77길 24,대구광역시 동구 신암동 129-169,35.888202,128.631478,,한전주
신암5동-0099,1,대구광역시 동구 동북로77길 28,대구광역시 동구 신암동 129-123,35.888255,128.631633,,한전주
신암5동-0100,1,대구광역시 동구 동북로77길 30-1,대구광역시 동구 신암동 129-112,35.888227,128.631799,,한전주
신암5동-0101,1,대구광역시 동구 동북로79길 31-1,대구광역시 동구 신암동 129-13,35.887636,128.632791,,한전주
신암5동-0102,1,대구광역시 동구 동북로83길 60,대구광역시 동구 신암동 129-89,35.888055,128.631997,,건축물
신암5동-0103,1,대구광역시 동구 동북로83길 57,대구광역시 동구 신암동 129-107,35.887966,128.631786,,한전주
신암5동-0104,1,대구광역시 동구 동북로77길 42,대구광역시 동구 신암동 129-159,35.888341,128.632398,,한전주
신암5동-0105,1,대구광역시 동구 동북로83길 48-14,대구광역시 동구 신암동 129-75,35.888251,128.632409,,건축물
신암5동-0106,1,대구광역시 동구 동북로83길 48-12,대구광역시 동구 신암동 129-158,35.888188,128.632309,,한전주
신암5동-0108,1,대구광역시 동구 동북로77길 46-6,대구광역시 동구 신암동 129-2,35.888179,128.63243,,건축물
신암5동-0109,1,대구광역시 동구 동북로83길 42-8,대구광역시 동구 신암동 129-167,35.887854,128.632383,,건축물
신암5동-0110,1,대구광역시 동구 동북로83길 42-3,대구광역시 동구 신암동 129-42,35.887703,128.632094,,전용주
신암5동-0111,1,대구광역시 동구 동북로83길 42-10,대구광역시 동구 신암동 129-174,35.887908,128.632539,,건축물
신암5동-0112,1,대구광역시 동구 동북로83길 42-12,대구광역시 동구 신암동 129-175,35.88797,128.632683,,건축물
신암5동-0113,1,대구광역시 동구 동북로83길 42-16,대구광역시 동구 신암동 129-177,35.887853,128.632694,,한전주
신암5동-0114,1,대구광역시 동구 동북로77길 46-5,대구광역시 동구 신암동 129-165,35.888079,128.63254,,건축물
신암5동-0115,1,대구광역시 동구 동북로77길 52,대구광역시 동구 신암동 92-17,35.888356,128.632963,,한전주
신암5동-0116,1,대구광역시 동구 동북로77길 50-2,대구광역시 동구 신암동 92-19,35.888249,128.632774,,전용주
신암5동-0117,1,대구광역시 동구 동북로77길 56,대구광역시 동구 신암동 92-7,35.888364,128.633218,,한전주
신암5동-0118,1,대구광역시 동구 아양로37길 41-16,대구광역시 동구 신암동 92-6,35.888282,128.63324,,건축물
신암5동-0119,1,대구광역시 동구 아양로37길 41-9,대구광역시 동구 신암동 94-36,35.887824,128.633059,,한전주
신암5동-0120,2,,대구광역시 동구 신암동 92-59,35.88848,128.633341,,한전주
신암5동-0121,1,대구광역시 동구 아양로37길 51-1,대구광역시 동구 신암동 94-14,35.888201,128.633372,,건축물
신암5동-0122,2,대구광역시 동구 아양로39길 27,대구광역시 동구 신암동 94-38,35.888136,128.633715,,한전주
신암5동-0123,1,,대구광역시 동구 신암동 94-96,35.887735,128.632803,,한전주
신암5동-0124,1,대구광역시 동구 동북로79길 37,대구광역시 동구 신암동 129-5,35.887616,128.633079,,건축물
신암5동-0125,1,대구광역시 동구 동북로79길 33,대구광역시 동구 신암동 129-9,35.887635,128.632913,,한전주
신암5동-0126,1,대구광역시 동구 동북로79길 31-1,대구광역시 동구 신암동 129-13,35.887636,128.632791,,건축물
신암5동-0127,1,대구광역시 동구 동북로79길 27-3,대구광역시 동구 신암동 129-19,35.887655,128.632515,,건축물
신암5동-0128,1,대구광역시 동구 동북로83길 42-2,대구광역시 동구 신암동 129-31,35.88763,128.632271,,건축물
신암5동-0129,1,대구광역시 동구 동북로83길 45,대구광역시 동구 신암동 129-152,35.887478,128.632037,,한전주
신암5동-0130,1,대구광역시 동구 동북로83길 46,대구광역시 동구 신암동 129-32,35.887576,128.632104,,건축물
신암5동-0131,1,대구광역시 동구 동북로83길 47-5,대구광역시 동구 신암동 129-38,35.887874,128.632051,,한전주
신암5동-0132,1,대구광역시 동구 동북로83길 51,대구광역시 동구 신암동 129-94,35.887659,128.631817,,한전주
신암5동-0133,1,대구광역시 동구 동북로77길 33,대구광역시 동구 신암동 85-1,35.888488,128.631912,,한전주
신암5동-0134,1,대구광역시 동구 동북로75길 24-6,대구광역시 동구 신암동 85-8,35.888658,128.632024,,한전주
신암5동-0135,1,대구광역시 동구 동북로75길 22-1,대구광역시 동구 신암동 85,35.88902,128.631861,,한전주
신암5동-0136,1,대구광역시 동구 동북로75길 24,대구광역시 동구 신암동 85-11,35.889001,128.631983,,한전주
신암5동-0137,1,대구광역시 동구 동북로75길 24-4,대구광역시 동구 신암동 85-9,35.888776,128.632003,,한전주
신암5동-0138,1,대구광역시 동구 동북로75길 28-4,대구광역시 동구 신암동 92-26,35.888584,128.632467,,한전주
신암5동-0139,2,대구광역시 동구 아양로37길 61-7,대구광역시 동구 신암동 92-3,35.888737,128.63249,,한전주
신암5동-0140,1,,대구광역시 동구 신암동 85-45,35.888432,128.632189,,한전주
신암5동-0141,1,대구광역시 동구 동북로75길 36,대구광역시 동구 신암동 91-13,35.889004,128.633135,,한전주
신암5동-0142,1,대구광역시 동구 아양로37길 67,대구광역시 동구 신암동 91-2,35.888904,128.633211,,건축물
신암5동-0143,1,,대구광역시 동구 신암동 82-10,35.889123,128.631175,,한전주
신암5동-0144,1,대구광역시 동구 동북로77길 43-1,대구광역시 동구 신암동 92-23,35.88851,128.632743,,한전주
신암5동-0145,1,,대구광역시 동구 신암동 92-59,35.88848,128.633341,,한전주
신암5동-0146,1,,대구광역시 동구 신암동 92-59,35.88848,128.633341,,한전주
신암5동-0147,1,대구광역시 동구 동북로77길 35,대구광역시 동구 신암동 85-27,35.888469,128.632045,,건축물
신암5동-0148,1,,대구광역시 동구 신암동 126-45,35.887172,128.63178,,한전주
신암5동-0149,1,,대구광역시 동구 신암동 126-45,35.887172,128.63178,,한전주
신암5동-0150,1,대구광역시 동구 동북로81길 19-1,대구광역시 동구 신암동 126-27,35.88729,128.63167,,한전주
신암5동-0151,1,,대구광역시 동구 신암동 126-26,35.887371,128.631649,,건축물
신암5동-0152,1,대구광역시 동구 동북로81길 13,대구광역시 동구 신암동 126-40,35.886946,128.631911,,건축물
신암5동-0153,1,대구광역시 동구 동북로81길 7-2,대구광역시 동구 신암동 126-42,35.886848,128.631877,,건축물
신암5동-0154,1,대구광역시 동구 동북로81길 6,대구광역시 동구 신암동 118-14,35.886728,128.632275,,한전주
신암5동-0155,1,대구광역시 동구 동북로83길 25-7,대구광역시 동구 신암동 118-1,35.8868,128.632419,,건축물
신암5동-0156,1,대구광역시 동구 동북로81길 12,대구광역시 동구 신암동 128-15,35.886972,128.632133,,한전주
신암5동-0157,1,대구광역시 동구 동북로81길 16,대구광역시 동구 신암동 127-11,35.887135,128.632112,,건축물
신암5동-0158,1,대구광역시 동구 동북로81길 16,대구광역시 동구 신암동 127-11,35.887135,128.632112,,한전주
신암5동-0159,1,대구광역시 동구 동북로81길 16,대구광역시 동구 신암동 127-11,35.887135,128.632112,,건축물
신암5동-0160,1,대구광역시 동구 동북로81길 16-5,대구광역시 동구 신암동 95-50,35.887314,128.632357,,건축물
신암5동-0161,1,대구광역시 동구 동북로79길 22-1,대구광역시 동구 신암동 127-8,35.88727,128.632168,,건축물
신암5동-0162,1,대구광역시 동구 동북로81길 20,대구광역시 동구 신암동 127-3,35.887316,128.63198,,한전주
신암5동-0163,1,대구광역시 동구 동북로79길 22,대구광역시 동구 신암동 95-144,35.887368,128.632269,,한전주
신암5동-0164,1,대구광역시 동구 동북로83길 25-2,대구광역시 동구 신암동 128-32,35.886952,128.632553,,건축물
신암5동-0165,1,대구광역시 동구 동북로83길 23-1,대구광역시 동구 신암동 95-76,35.886852,128.632686,,건축물
신암5동-0166,1,대구광역시 동구 동북로 409-1,대구광역시 동구 신암동 118-7,35.886601,128.632462,,건축물
신암5동-0167,1,대구광역시 동구 동북로 409-2,대구광역시 동구 신암동 113-14,35.886456,128.632561,,한전주
신암5동-0168,1,대구광역시 동구 동북로 409-4,대구광역시 동구 신암동 95-141,35.886627,128.632639,,한전주
신암5동-0169,1,대구광역시 동구 동북로415-9,대구광역시 동구 신암동 113-12,35.886492,128.632672,,건축물
신암5동-0170,1,대구광역시 동구 동북로 415-10,대구광역시 동구 신암동 106-38,35.886311,128.632792,,건축물
신암5동-0171,1,대구광역시 동구 동북로 407,대구광역시 동구 신암동 118-8,35.886458,128.632317,,한전주
신암5동-0172,1,대구광역시 동구 아양로 181,대구광역시 동구 신암동 106-35,35.885859,128.633099,,건축물
신암5동-0173,1,대구광역시 동구 동북로83길 3,대구광역시 동구 신암동 106-51,35.885958,128.632977,,한전주
신암5동-0174,1,대구광역시 동구 동북로83길 8-1,대구광역시 동구 신암동 106-25,35.886201,128.633157,,건축물
신암5동-0175,1,대구광역시 동구 동북로83길 11,대구광역시 동구 신암동 106-94,35.886382,128.632925,,건축물
신암5동-0176,1,대구광역시 동구 아양로37길 7-1,대구광역시 동구 신암동 107-2,35.886063,128.633654,,한전주
신암5동-0177,1,대구광역시 동구 아양로37길 7,대구광역시 동구 신암동 107-1,35.88618,128.633755,,한전주
신암5동-0178,1,대구광역시 동구 아양로37길 11-4,대구광역시 동구 신암동 106-8,35.886397,128.63349,,건축물
신암5동-0179,1,대구광역시 동구 아양로37길 17,대구광역시 동구 신암동 106-4,35.886631,128.633658,,건축물
신암5동-0180,1,대구광역시 동구 아양로35길 5,대구광역시 동구 신암동 106-30,35.885966,128.633221,,건축물
신암5동-0181,1,대구광역시 동구 아양로35길 5,대구광역시 동구 신암동 106-82,35.886038,128.633266,,한전주
신암5동-0182,2,대구광역시 동구 아양로35길 13-1,대구광역시 동구 신암동 106-18,35.886345,128.633125,,한전주
신암5동-0183,1,대구광역시 동구 아양로35길 16,대구광역시 동구 신암동 106-61,35.886534,128.633303,,한전주
신암5동-0184,1,대구광역시 동구 아양로35길 25,대구광역시 동구 신암동 95-100,35.886957,128.633296,,한전주
신암5동-0185,1,대구광역시 동구 아양로35길 21,대구광역시 동구 신암동 95-120,35.886723,128.633183,,건축물
신암5동-0186,1,대구광역시 동구 아양로35길 21-4,대구광역시 동구 신암동 95-104,35.886922,128.633129,,건축물
신암5동-0187,1,대구광역시 동구 아양로35길 21-6,대구광역시 동구 신암동 95-105,35.887039,128.633086,,한전주
신암5동-0188,1,대구광역시 동구 동북로83길 20-1,대구광역시 동구 신암동 95-113,35.886833,128.632896,,건축물
신암5동-0189,1,대구광역시 동구 동북로83길 22,대구광역시 동구 신암동 95-114,35.88677,128.63294,,건축물
신암5동-0190,1,대구광역시 동구 동북로83길 27,대구광역시 동구 신암동 128-7,35.886979,128.632664,,건축물
신암5동-0191,1,대구광역시 동구 아양로35길 21-16,대구광역시 동구 신암동 95-70,35.887221,128.632821,,한전주
신암5동-0192,1,대구광역시 동구 동북로83길 32,대구광역시 동구 신암동 95-63,35.887176,128.632755,,한전주
신암5동-0193,1,대구광역시 동구 동북로83길 36-5,대구광역시 동구 신암동 95-37,35.887328,128.632966,,한전주
신암5동-0194,1,대구광역시 동구 동북로79길 26,대구광역시 동구 신암동 95-48,35.887385,128.632513,,건축물
신암5동-0195,2,대구광역시 동구 동북로79길 26,대구광역시 동구 신암동 95-48,35.887385,128.632513,,한전주
신암5동-0196,1,대구광역시 동구 동북로79길 34-2,대구광역시 동구 신암동 95-39,35.887383,128.632856,,한전주
신암5동-0197,1,대구광역시 동구 동북로79길 34,대구광역시 동구 신암동 95-32,35.887446,128.632989,,한전주
신암5동-0198,1,대구광역시 동구 동북로79길 42,대구광역시 동구 신암동 95-20,35.88748,128.633366,,한전주
신암5동-0199,1,대구광역시 동구 아양로35길 36,대구광역시 동구 신암동 95-23,35.887318,128.633276,,한전주
신암5동-0200,1,대구광역시 동구 아양로35길 31,대구광역시 동구 신암동 95-26,35.88721,128.633264,,건축물
신암5동-0201,1,대구광역시 동구 동북로79길 46,대구광역시 동구 신암동 95-13,35.88747,128.633521,,한전주
신암5동-0202,1,대구광역시 동구 아양로37길 22,대구광역시 동구 신암동 105-1,35.886864,128.633926,,건축물
신암5동-0203,1,,대구광역시 동구 신암동 5-22,35.886814,128.636562,,건축물
신암5동-0204,1,대구광역시 동구 아양로 193-9,대구광역시 동구 신암동 98-17,35.886593,128.634002,,한전주
신암5동-0205,1,대구광역시 동구 아양로 193-5,대구광역시 동구 신암동 98-11,35.886403,128.634144,,한전주
신암5동-0206,1,대구광역시 동구 아양로 193-3,대구광역시 동구 신암동 98-14,35.886042,128.634208,,한전주
신암5동-0207,1,대구광역시 동구 동북로71길 18-1,대구광역시 동구 신암동 134-115,35.890024,128.62951,,한전주
신암5동-0208,1,대구광역시 동구 아양로39길 11,대구광역시 동구 신암동 97-8,35.886781,128.634313,,한전주
신암5동-0209,1,,대구광역시 동구 신암동 41,35.887069,128.634271,,한전주
신암5동-0210,1,,대구광역시 동구 신암동 41,35.887069,128.634271,,한전주
신암5동-0211,1,대구광역시 동구 아양로39길 22,대구광역시 동구 신암동 43-9,35.887647,128.633999,,한전주
신암5동-0212,2,,대구광역시 동구 신암동,35.884505,128.623064,,한전주
신암5동-0213,1,,대구광역시 동구 신암동,35.884505,128.623064,,한전주
신암5동-0214,1,,대구광역시 동구 신암동,35.884505,128.623064,,한전주
신암5동-0215,1,,대구광역시 동구 신암동,35.884505,128.623064,,한전주
신암5동-0216,1,,대구광역시 동구 신암동 20,35.887141,128.634349,,한전주
신암5동-0217,1,,대구광역시 동구 신암동,35.884505,128.623064,,한전주
신암5동-0218,1,대구광역시 동구 아양로41길 23-7,대구광역시 동구 신암동 24-9,35.887717,128.636192,,건축물
신암5동-0219,1,대구광역시 동구 아양로41길 23-5,대구광역시 동구 신암동 24-6,35.88788,128.636138,,한전주
신암5동-0220,1,대구광역시 동구 아양로41길 23-4,대구광역시 동구 신암동 24-3,35.88796,128.636172,,한전주
신암5동-0221,1,대구광역시 동구 아양로41길 33-16,대구광역시 동구 신암동 26-11,35.888152,128.635664,,한전주
신암5동-0222,1,대구광역시 동구 아양로41길 33-16,대구광역시 동구 신암동 26-11,35.888152,128.635664,,한전주
신암5동-0223,2,대구광역시 동구 아양로39길 30,대구광역시 동구 신암동 28,35.88822,128.634834,,전용주
신암5동-0224,1,대구광역시 동구 아양로39길 30,대구광역시 동구 신암동 28,35.88822,128.634834,,전용주
신암5동-0225,1,대구광역시 동구 아양로39길 30,대구광역시 동구 신암동 28,35.88822,128.634834,,한전주
신암5동-0226,1,,대구광역시 동구 신암동 46-5,35.888559,128.633785,,한전주
신암5동-0227,1,대구광역시 동구 아양로37길 72,대구광역시 동구 신암동 71-18,35.889066,128.633357,,한전주
신암5동-0228,1,대구광역시 동구 아양로41길 67,대구광역시 동구 신암동 70-10,35.889362,128.633636,,한전주
신암5동-0229,2,대구광역시 동구 아양로41길 63-1,대구광역시 동구 신암동 69-11,35.889559,128.633837,,한전주
신암5동-0230,1,대구광역시 동구 아양로41길 61,대구광역시 동구 신암동 69-9,35.889729,128.634027,,한전주
신암5동-0231,1,대구광역시 동구 아양로41길 59-1,대구광역시 동구 신암동 68-15,35.889828,128.634105,,한전주
신암5동-0232,1,대구광역시 동구 아양로41길 57,대구광역시 동구 신암동 68-2,35.890089,128.634207,,한전주
신암5동-0233,1,대구광역시 동구 아양로41길 54,대구광역시 동구 신암동 67-18,35.890096,128.634528,,한전주
신암5동-0234,1,대구광역시 동구 아양로39길 54-3,대구광역시 동구 신암동 67-11,35.890419,128.634863,,한전주
신암5동-0235,1,대구광역시 동구 아양로49길 57,대구광역시 동구 신암동 67-5,35.890589,128.63503,,한전주
신암5동-0236,1,대구광역시 동구 아양로39길 58,대구광역시 동구 신암동 59-64,35.890309,128.635261,,한전주
신암5동-0237,1,대구광역시 동구 아양로39길 56,대구광역시 동구 신암동 59-66,35.890156,128.635082,,한전주
신암5동-0238,1,대구광역시 동구 아양로39길 50,대구광역시 동구 신암동 60-12,35.88978,128.634703,,한전주
신암5동-0239,2,대구광역시 동구 아양로41길 53,대구광역시 동구 신암동 68-10,35.889953,128.634394,,한전주
신암5동-0240,1,대구광역시 동구 아양로41길 59-1,대구광역시 동구 신암동 60-15,35.889475,128.63449,,한전주
신암5동-0241,1,대구광역시 동구 아양로39길 42-1,대구광역시 동구 신암동 66-15,35.889233,128.634178,,한전주
신암5동-0242,1,대구광역시 동구 아양로39길 40-1,대구광역시 동구 신암동 61-4,35.888972,128.634098,,한전주
신암5동-0243,1,대구광역시 동구 아양로39길 38-1,대구광역시 동구 신암동 61,35.888946,128.633876,,한전주
신암5동-0244,1,대구광역시 동구 아양로41길 47-9,대구광역시 동구 신암동 59-28,35.889366,128.634633,,한전주
신암5동-0245,1,대구광역시 동구 아양로39길 48,대구광역시 동구 신암동 60-14,35.889564,128.634557,,한전주
신암5동-0247,1,대구광역시 동구 아양로41길 45-7,대구광역시 동구 신암동 59-29,35.88932,128.634721,,한전주
신암5동-0248,1,,대구광역시 동구 신암동 60-22,35.890112,128.634894,,한전주
신암5동-0249,1,대구광역시 동구 아양로41길 48-7,대구광역시 동구 신암동 59-10,35.890093,128.635181,,한전주
신암5동-0250,1,대구광역시 동구 아양로41길 48-11,대구광역시 동구 신암동 59-6,35.890263,128.635349,,한전주
신암5동-0251,1,대구광역시 동구 아양로41길 46-11,대구광역시 동구 신암동 58-13,35.890109,128.635569,,한전주
신암5동-0252,1,대구광역시 동구 아양로41길 46-7,대구광역시 동구 신암동 58-17,35.889938,128.635402,,한전주
신암5동-0253,2,대구광역시 동구 아양로41길 45-1,대구광역시 동구 신암동 58-33,35.889562,128.635,,한전주
신암5동-0254,1,대구광역시 동구 아양로41길 41,대구광역시 동구 신암동 54-46,35.889308,128.635363,,한전주
신암5동-0255,1,대구광역시 동구 아양로41길 42-7,대구광역시 동구 신암동 56-12,35.889793,128.635622,,한전주
신암5동-0256,1,대구광역시 동구 아양로41길 42-11,대구광역시 동구 신암동 56-9,35.889954,128.635801,,한전주
신암5동-0257,1,대구광역시 동구 아양로41길 40-11,대구광역시 동구 신암동 56-23,35.889809,128.636032,,한전주
신암5동-0258,1,대구광역시 동구 아양로41길 40-7,대구광역시 동구 신암동 56-31,35.889467,128.635896,,한전주
신암5동-0259,1,대구광역시 동구 아양로41길 39,대구광역시 동구 신암동 54-45,35.889262,128.635474,,한전주
신암5동-0260,1,대구광역시 동구 아양로41길 37,대구광역시 동구 신암동 54-105,35.889117,128.635661,,한전주
신암5동-0261,1,대구광역시 동구 아양로41길 35-1,대구광역시 동구 신암동 54-103,35.889053,128.635738,,한전주
신암5동-0262,1,대구광역시 동구 아양로41길 35-2,대구광역시 동구 신암동 54-104,35.888964,128.63566,,한전주
신암5동-0263,1,대구광역시 동구 아양로41길 38-7,대구광역시 동구 신암동 54-35,35.889413,128.635973,,한전주
신암5동-0264,1,대구광역시 동구 아양로41길 38-11,대구광역시 동구 신암동 57-14,35.889664,128.63623,,한전주
신암5동-0265,1,대구광역시 동구 아양로41길 36-11,대구광역시 동구 신암동 56-42,35.889509,128.636428,,한전주
신암5동-0266,1,대구광역시 동구 아양로41길 36-7,대구광역시 동구 신암동 54-28,35.889348,128.636261,,한전주
신암5동-0267,1,대구광역시 동구 아양로41길 35,대구광역시 동구 신암동 54-126,35.888962,128.635881,,한전주
신암5동-0268,1,대구광역시 동구 아양로41길 33-1,대구광역시 동구 신암동 54-127,35.88889,128.63598,,한전주
신암5동-0269,1,대구광역시 동구 아양로41길 33-8,대구광역시 동구 신암동 26-8,35.888441,128.635667,,한전주
신암5동-0270,1,,대구광역시 동구 신암동 46-21,35.888559,128.633785,,한전주
신암5동-0271,1,대구광역시 동구 아양로41길 32-7,대구광역시 동구 신암동 54-88,35.889203,128.636459,,한전주
신암5동-0272,1,대구광역시 동구 아양로41길 32-11,대구광역시 동구 신암동 54-19,35.889373,128.636638,,한전주
신암5동-0273,1,대구광역시 동구 아양로41길 30-13,대구광역시 동구 신암동 54-79,35.889228,128.636847,,한전주
신암5동-0274,1,대구광역시 동구 아양로41길 30-7,대구광역시 동구 신암동 54-114,35.889066,128.636669,,한전주
신암5동-0275,1,대구광역시 동구 아양로41길 29,대구광역시 동구 신암동 27-9,35.888617,128.636377,,한전주
신암5동-0276,1,대구광역시 동구 아양로41길 29-1,대구광역시 동구 신암동 48-22,35.888717,128.636223,,한전주
신암5동-0277,1,대구광역시 동구 아양로41길 29-4,대구광역시 동구 신암동 27-14,35.888556,128.636066,,한전주
신암5동-0278,1,대구광역시 동구 아양로41길 29-10,대구광역시 동구 신암동 26-22,35.888313,128.635998,,한전주
신암5동-0279,1,대구광역시 동구 아양로49길 55,대구광역시 동구 신암동 67-20,35.890517,128.635096,,한전주
신암5동-0280,1,,대구광역시 동구,35.912633,128.686217,,한전주
신암5동-0281,1,대구광역시 동구 아양로 253,대구광역시 동구 신암동 1557,35.887912,128.640226,,한전주
신암5동-0282,1,대구광역시 동구 아양로49길 6,대구광역시 동구 신암동 1544-6,35.887307,128.638715,,한전주
신암5동-0283,1,대구광역시 동구 아양로49길 10,대구광역시 동구 신암동 1544-3,35.887533,128.638539,,한전주
신암5동-0284,1,대구광역시 동구 아양로49길 14,대구광역시 동구 신암동 1544,35.88775,128.638419,,한전주
신암5동-0285,1,대구광역시 동구 아양로49길 20,대구광역시 동구 신암동 1525,35.887486,128.63896,,한전주
신암5동-0286,1,대구광역시 동구 아양로49길 20,대구광역시 동구 신암동 1525,35.887486,128.63896,,한전주
신암5동-0287,1,대구광역시 동구 아양로47길 36,대구광역시 동구 신암동 23-67,35.88809,128.637281,,한전주
신암5동-0288,1,대구광역시 동구 아양로47길 36-4,대구광역시 동구 신암동 23-22,35.888298,128.637139,,한전주
신암5동-0289,1,대구광역시 동구 아양로47길 36-6,대구광역시 동구 신암동 23-21,35.888397,128.637095,,건축물
신암5동-0290,1,대구광역시 동구 아양로47길 36,대구광역시 동구 신암동 23-67,35.88809,128.637281,,한전주
신암5동-0291,1,대구광역시 동구 아양로47길 40,대구광역시 동구 신암동 23-75,35.888109,128.637026,,한전주
신암5동-0292,2,대구광역시 동구 아양로47길 50,대구광역시 동구 신암동 23-41,35.887642,128.636801,,한전주
신암5동-0293,1,대구광역시 동구 아양로47길 45,대구광역시 동구 신암동 23-42,35.887676,128.637111,,건축물
신암5동-0294,1,대구광역시 동구 아양로47길 15,대구광역시 동구 신암동 1467,35.887609,128.637864,,한전주
신암5동-0295,2,대구광역시 동구 아양로47길 15,대구광역시 동구 신암동 1467,35.887609,128.637864,,한전주
신암5동-0296,2,대구광역시 동구 아양로49길 7,대구광역시 동구 신암동 1507,35.887372,128.638294,,한전주
신암5동-0297,2,대구광역시 동구 아양로49길 7,대구광역시 동구 신암동 1507,35.887372,128.638294,,한전주
신암5동-0300,1,대구광역시 동구 아양로39길 16,대구광역시 동구 신암동 20-18,35.88657,128.636626,,건축물
신암5동-0302,1,대구광역시 동구 아양로41길 28-6,대구광역시 동구 신암동 54-139,35.889218,128.637046,,건축물
신암5동-0303,1,대구광역시 동구 아양로41길 28-4,대구광역시 동구 신암동 54-108,35.889047,128.636901,,건축물
신암5동-0304,1,대구광역시 동구 아양로41길 28-2,대구광역시 동구 신암동 48-11,35.888832,128.636777,,건축물
신암5동-0305,1,,대구광역시 동구 신암동 26-36,35.888454,128.63652,,한전주
신암5동-0306,1,대구광역시 동구 아양로41길 21,대구광역시 동구 신암동 25-4,35.888212,128.636385,,한전주
